page	line	mather token	marchant token	book	chapter	section																		
Darius on his deathbed sends for Cyrus																								
98	15	τυγχάνοι	τυγχάνει	1	9	20
98	16	βουλόμενος	βουλόμενος	1	9	20
98	16	κατεργάζεσθαι	κατεργάζεσθαι	1	9	20
98	16	,	,	1	9	20
98	16	ὁμολογεῖται	ὁμολογεῖται	1	9	20
98	16	πρὸς	πρὸς	1	9	20
98	16	πάντων	πάντων	1	9	20
98	17	κράτιστος	κράτιστος	1	9	20
98	17	δὴ	δὴ	1	9	20
98	17	γενέσθαι	γενέσθαι	1	9	20
98	17	θεραπεύειν	θεραπεύειν	1	9	20
98	17	.	.	1	9	20
98	17	καὶ	καὶ	1	9	21
98	17	γὰρ	γὰρ	1	9	21
98	17	αὐτὸ	αὐτὸ	1	9	21
98	17	τοῦτο	τοῦτο	1	9	21
98	18	οὗπερ	οὗπερ	1	9	21
98	18	αὐτὸς	αὐτὸς	1	9	21
98	18	ἕνεκα	ἕνεκα	1	9	21
98	18	φίλων	φίλων	1	9	21
98	18	ᾤετο	ᾤετο	1	9	21
98	18	δεῖσθαι	δεῖσθαι	1	9	21
98	18	,	,	1	9	21
98	18	ὡς	ὡς	1	9	21
98	18	συνεργοὺς	συνεργοὺς	1	9	21
98	19	ἔχοι	ἔχοι	1	9	21
98	19	,	,	1	9	21
98	19	καὶ	καὶ	1	9	21
98	19	αὐτὸς	αὐτὸς	1	9	21
98	19	ἐπειρᾶτο	ἐπειρᾶτο	1	9	21
98	19	συνεργὸς	συνεργὸς	1	9	21
98	19	τοῖς	τοῖς	1	9	21
98	19	φίλοις	φίλοις	1	9	21
98	19	κράτιστος	κράτιστος	1	9	21
98	20	εἶναι	εἶναι	1	9	21
98	20	τούτου	τούτου	1	9	21
98	20	ὅτου	ὅτου	1	9	21
98	20	αἰσθάνοιτο	αἰσθάνοιτο	1	9	21
98	20	ἕκαστον	ἕκαστον	1	9	21
98	20	ἐπιθυμοῦντα	ἐπιθυμοῦντα	1	9	21
98	20	.	.	1	9	21
98	21	δῶρα	δῶρα	1	9	22
98	21	δὲ	δὲ	1	9	22
98	21	πλεῖστα	πλεῖστα	1	9	22
98	21	μὲν	μὲν	1	9	22
98	21	οἶμαι	οἶμαι	1	9	22
98	21	εἷς	εἷς	1	9	22
98	21	γε	γε	1	9	22
98	21	ἀνὴρ	ἀνὴρ	1	9	22
98	21	ἐλάμβανε	ἐλάμβανε	1	9	22
98	21	διὰ	διὰ	1	9	22
98	22	πολλά	πολλά	1	9	22
98	22	.	·	1	9	22
98	22	ταῦτα	ταῦτα	1	9	22
98	22	δὲ	δὲ	1	9	22
98	22	πάντων	πάντων	1	9	22
98	22	δὴ	δὴ	1	9	22
98	22	μάλιστα	μάλιστα	1	9	22
98	22	τοῖς	τοῖς	1	9	22
98	22	φίλοις	φίλοις	1	9	22
98	22	διεδίδου	διεδίδου	1	9	22
98	23	,	,	1	9	22
98	23	πρὸς	πρὸς	1	9	22
98	23	τοὺς	τοὺς	1	9	22
98	23	τρόπους	τρόπους	1	9	22
98	23	ἑκάστου	ἑκάστου	1	9	22
98	23	σκοπῶν	σκοπῶν	1	9	22
98	23	καὶ	καὶ	1	9	22
98	23	ὅτου	ὅτου	1	9	22
98	24	μάλιστα	μάλιστα	1	9	22
98	24	ὁρῴη	ὁρῴη	1	9	22
98	24	ἕκαστον	ἕκαστον	1	9	22
98	24	δεόμενον	δεόμενον	1	9	22
98	24	.	.	1	9	22
98	24	καὶ	καὶ	1	9	23
98	24	ὅσα	ὅσα	1	9	23
98	24	τῷ	τῷ	1	9	23
98	24	σώματι	σώματι	1	9	23
98	25	αὐτοῦ	αὐτοῦ	1	9	23
98	25	πέμποι	πέμποι	1	9	23
98	25	τις	τις	1	9	23
98	25	ἢ	ἢ	1	9	23
98	25	ὡς	ὡς	1	9	23
98	25	εἰς	εἰς	1	9	23
98	25	πόλεμον	πόλεμον	1	9	23
98	25	ἢ	ἢ	1	9	23
98	25	ὡς	ὡς	1	9	23
98	25	εἰς	εἰς	1	9	23
98	25	καλλωπισμόν	καλλωπισμόν	1	9	23
98	26	,	,	1	9	23
98	26	καὶ	καὶ	1	9	23
98	26	περὶ	περὶ	1	9	23
98	26	τούτων	τούτων	1	9	23
98	26	λέγειν	λέγειν	1	9	23
98	26	αὐτὸν	αὐτὸν	1	9	23
98	26	ἔφασαν	ἔφασαν	1	9	23
98	26	ὅτι	ὅτι	1	9	23
98	26	τὸ	τὸ	1	9	23
98	26	μὲν	μὲν	1	9	23
98	27	ἑαυτοῦ	ἑαυτοῦ	1	9	23
98	27	σῶμα	σῶμα	1	9	23
98	27	οὐκ	οὐκ	1	9	23
98	27	ἂν	ἂν	1	9	23
98	27	δύναιτο	δύναιτο	1	9	23
98	27	τούτοις	τούτοις	1	9	23
98	27	πᾶσι	πᾶσι	1	9	23
98	27	κοσμηθῆναι	κοσμηθῆναι	1	9	23
98	27	,	,	1	9	23
99	1	φίλους	φίλους	1	9	23
99	1	δὲ	δὲ	1	9	23
99	1	καλῶς	καλῶς	1	9	23
99	1	κεκοσμημένους	κεκοσμημένους	1	9	23
99	1	μέγιστον	μέγιστον	1	9	23
99	1	κόσμον	κόσμον	1	9	23
99	1	ἀνδρὶ	ἀνδρὶ	1	9	23
99	2	νομίζοι	νομίζοι	1	9	23
99	2	.	.	1	9	23
99	2	καὶ	καὶ	1	9	24
99	2	τὸ	τὸ	1	9	24
99	2	μὲν	μὲν	1	9	24
99	2	τὰ	τὰ	1	9	24
99	2	μεγάλα	μεγάλα	1	9	24
99	2	νικᾶν	νικᾶν	1	9	24
99	2	τοὺς	τοὺς	1	9	24
99	2	φίλους	φίλους	1	9	24
99	2	εὖ	εὖ	1	9	24
99	3	ποιοῦντα	ποιοῦντα	1	9	24
99	3	οὐδὲν	οὐδὲν	1	9	24
99	3	θαυμαστόν	θαυμαστόν	1	9	24
99	3	,	,	1	9	24
99	3	ἐπειδή	ἐπειδή	1	9	24
99	3	γε	γε	1	9	24
99	3	καὶ	καὶ	1	9	24
99	3	δυνατώτερος	δυνατώτερος	1	9	24
99	3	ἦν	ἦν	1	9	24
99	3	·	·	1	9	24
99	4	τὸ	τὸ	1	9	24
99	4	δὲ	δὲ	1	9	24
99	4	τῇ	τῇ	1	9	24
99	4	ἐπιμελείᾳ	ἐπιμελείᾳ	1	9	24
99	4	περιεῖναι	περιεῖναι	1	9	24
99	4	τῶν	τῶν	1	9	24
99	4	φίλων	φίλων	1	9	24
99	4	καὶ	καὶ	1	9	24
99	4	τῷ	τῷ	1	9	24
99	4	προθυμεῖσθαι	προθυμεῖσθαι	1	9	24
99	5	χαρίζεσθαι	χαρίζεσθαι	1	9	24
99	5	,	,	1	9	24
99	5	ταῦτα	ταῦτα	1	9	24
99	5	ἔμοιγε	ἔμοιγε	1	9	24
99	5	μᾶλλον	μᾶλλον	1	9	24
99	5	δοκεῖ	δοκεῖ	1	9	24
99	5	ἀγαστὰ	ἀγαστὰ	1	9	24
99	6	εἶναι	εἶναι	1	9	24
99	6	.	.	1	9	24
99	6	Κῦρος	Κῦρος	1	9	25
99	6	γὰρ	γὰρ	1	9	25
99	6	ἔπεμπε	ἔπεμπε	1	9	25
99	6	βίκους	βίκους	1	9	25
99	6	οἴνου	οἴνου	1	9	25
99	6	ἡμιδεεῖς	ἡμιδεεῖς	1	9	25
99	6	πολλάκις	πολλάκις	1	9	25
99	7	ὁπότε	ὁπότε	1	9	25
99	7	πάνυ	πάνυ	1	9	25
99	7	ἡδὺν	ἡδὺν	1	9	25
99	7	λάβοι	λάβοι	1	9	25
99	7	,	,	1	9	25
99	7	λέγων	λέγων	1	9	25
99	7	ὅτι	ὅτι	1	9	25
99	7	οὔπω	οὔπω	1	9	25
99	7	δὴ	δὴ	1	9	25
99	7	πολλοῦ	πολλοῦ	1	9	25
99	8	χρόνου	χρόνου	1	9	25
99	8	τούτου	τούτου	1	9	25
99	8	ἡδίονι	ἡδίονι	1	9	25
99	8	οἴνῳ	οἴνῳ	1	9	25
99	8	ἐπιτύχοι	ἐπιτύχοι	1	9	25
99	8	·	·	1	9	25
99	8	τοῦτον	τοῦτον	1	9	25
99	8	οὖν	οὖν	1	9	25
99	8	σοὶ	σοὶ	1	9	25
99	9	ἔπεμψε	ἔπεμψε	1	9	25
99	9	καὶ	καὶ	1	9	25
99	9	δεῖταί	δεῖταί	1	9	25
99	9	σου	σου	1	9	25
99	9	τήμερον	τήμερον	1	9	25
99	9	τοῦτον	τοῦτον	1	9	25
99	9	ἐκπιεῖν	ἐκπιεῖν	1	9	25
99	9	σὺν	σὺν	1	9	25
99	9	οἷς	οἷς	1	9	25
99	10	μάλιστα	μάλιστα	1	9	25
99	10	φιλεῖς	φιλεῖς	1	9	25
99	10	.	.	1	9	25
99	10	πολλάκις	πολλάκις	1	9	26
99	10	δὲ	δὲ	1	9	26
99	10	χῆνας	χῆνας	1	9	26
99	10	ἡμιβρώτους	ἡμιβρώτους	1	9	26
99	10	ἔπεμπε	ἔπεμπε	1	9	26
99	11	καὶ	καὶ	1	9	26
99	11	ἄρτων	ἄρτων	1	9	26
99	11	ἡμίσεα	ἡμίσεα	1	9	26
99	11	καὶ	καὶ	1	9	26
99	11	ἄλλα	ἄλλα	1	9	26
99	11	τοιαῦτα	τοιαῦτα	1	9	26
99	11	,	,	1	9	26
99	11	ἐπιλέγειν	ἐπιλέγειν	1	9	26
99	11	κελεύων	κελεύων	1	9	26
99	12	τὸν	τὸν	1	9	26
99	12	φέροντα	φέροντα	1	9	26
99	12	,	·	1	9	26
99	12	"																						
99	12	τούτοις	τούτοις	1	9	26																		
99	13	ἥσθη	ἥσθη	1	9	26																		
99	13	Κῦρος	Κῦρος	1	9	26																		
99	13	·	·	1	9	26																		
99	13	βούλεται	βούλεται	1	9	26																		
99	13	οὖν	οὖν	1	9	26																		
99	14	καὶ	καὶ	1	9	26																		
99	14	σὲ	σὲ	1	9	26																		
99	14	τούτων	τούτων	1	9	26																		
99	14	γεύσασθαι	γεύσασθαι	1	9	26																		
99	14	.	.	1	9	26																		
99	14	"				
99	15	ὅπου	ὅπου	1	9	27
99	15	δὲ	δὲ	1	9	27
99	15	χιλὸς	χιλὸς	1	9	27
99	15	σπάνιος	σπάνιος	1	9	27
99	15	πάνυ	πάνυ	1	9	27
99	16	εἴη	εἴη	1	9	27
99	16	,	,	1	9	27
99	16	αὐτὸς	αὐτὸς	1	9	27
99	16	δὲ	δὲ	1	9	27
99	16	δύναιτο	δύναιτο	1	9	27
99	16	παρασκευάσασθαι	παρασκευάσασθαι	1	9	27
99	17	διὰ	διὰ	1	9	27
99	17	τὸ	τὸ	1	9	27
99	17	πολλοὺς	πολλοὺς	1	9	27
99	18	ἔχειν	ἔχειν	1	9	27
99	18	ὑπηρέτας	ὑπηρέτας	1	9	27
99	18	καὶ	καὶ	1	9	27
99	19	διὰ	διὰ	1	9	27
99	19	τὴν	τὴν	1	9	27
99	19	ἐπιμέλειαν	ἐπιμέλειαν	1	9	27
99	19	,	,	1	9	27
99	19	διαπέμπων	διαπέμπων	1	9	27
99	20	ἐκέλευε	ἐκέλευε	1	9	27
99	20	τοὺς	τοὺς	1	9	27
99	20	φίλους	φίλους	1	9	27
99	21	τοῖς	τοῖς	1	9	27
99	21	τὰ	τὰ	1	9	27
99	21	ἑαυτῶν	ἑαυτῶν	1	9	27
99	21	σώματα	σώματα	1	9	27
99	22	ἄγουσιν	ἄγουσιν	1	9	27
99	22	ἵπποις	ἵπποις	1	9	27
99	22	ἐμβάλλειν	ἐμβάλλειν	1	9	27
99	23	τοῦτον	τοῦτον	1	9	27
99	23	τὸν	τὸν	1	9	27
99	23	χιλόν	χιλόν	1	9	27
99	23	,	,	1	9	27
99	23	ὡς	ὡς	1	9	27
99	23	μὴ	μὴ	1	9	27
99	23	πεινῶντες	πεινῶντες	1	9	27
99	24	τοὺς	τοὺς	1	9	27
99	24	ἑαυτοῦ	ἑαυτοῦ	1	9	27
99	24	φίλους	φίλους	1	9	27
99	25	ἄγωσιν	ἄγωσιν	1	9	27
99	25	.	.	1	9	27
99	25	εἰ	εἰ	1	9	28
99	25	δὲ	δὲ	1	9	28
99	25	δή	δή	1	9	28
99	25	ποτε	ποτε	1	9	28
99	26	πορεύοιτο	πορεύοιτο	1	9	28
99	26	καὶ	καὶ	1	9	28
99	26	πλεῖστοι	πλεῖστοι	1	9	28
99	26	μέλλοιεν	μέλλοιεν	1	9	28
99	26	ὄψεσθαι	ὄψεσθαι	1	9	28
99	26	,	,	1	9	28
99	26	προσκαλῶν	προσκαλῶν	1	9	28
99	27	τοὺς	τοὺς	1	9	28
99	27	φίλους	φίλους	1	9	28
99	27	ἐσπουδαιολογεῖτο	ἐσπουδαιολογεῖτο	1	9	28
99	27	,	,	1	9	28
99	27	ὡς	ὡς	1	9	28
99	27	δηλοίη	δηλοίη	1	9	28
99	27	οὓς	οὓς	1	9	28
99	27	τιμᾷ	τιμᾷ	1	9	28
99	27	.	.	1	9	28
99	28	ὥστε	ὥστε	1	9	28
99	28	ἐγὼ	ἐγὼ	1	9	28
99	28	μέν	μέν	1	9	28
99	28	γε	γε	1	9	28
99	28	,	,	1	9	28
99	28	ἐξ	ἐξ	1	9	28
99	28	ὧν	ὧν	1	9	28
99	28	ἀκούω	ἀκούω	1	9	28
99	28	,	,	1	9	28
99	28	οὐδένα	οὐδένα	1	9	28
99	28	κρίνω	κρίνω	1	9	28
99	28	ὑπὸ	ὑπὸ	1	9	28
99	29	πλειόνων	πλειόνων	1	9	28
99	29	πεφιλῆσθαι	πεφιλῆσθαι	1	9	28
99	29	οὔτε	οὔτε	1	9	28
99	29	Ἑλλήνων	Ἑλλήνων	1	9	28
99	29	οὔτε	οὔτε	1	9	28
99	29	βαρβάρων	βαρβάρων	1	9	28
99	29	.	.	1	9	28
Cyrus' friends were consequently loyal to the end							
100	1	τεκμήριον	τεκμήριον	1	9	29
100	1	δὲ	δὲ	1	9	29
100	1	τούτου	τούτου	1	9	29
100	1	καὶ	καὶ	1	9	29
100	1	τόδε	τόδε	1	9	29
100	1	.	.	1	9	29
100	1	παρὰ	παρὰ	1	9	29
100	1	μὲν	μὲν	1	9	29
100	1	Κύρου	Κύρου	1	9	29
100	1	δούλου	δούλου	1	9	29
100	2	ὄντος	ὄντος	1	9	29
100	2	οὐδεὶς	οὐδεὶς	1	9	29
100	2	ἀπῄει	ἀπῄει	1	9	29
100	2	πρὸς	πρὸς	1	9	29
100	2	βασιλέα	βασιλέα	1	9	29
100	2	,	,	1	9	29
100	2	πλὴν	πλὴν	1	9	29
100	2	Ὀρόντας	Ὀρόντας	1	9	29
100	3	ἐπεχείρησε	ἐπεχείρησε	1	9	29
100	3	·	·	1	9	29
100	3	καὶ	καὶ	1	9	29
100	3	οὗτος	οὗτος	1	9	29
100	3	δή	δὴ	1	9	29
100	3	,				
100	3	ὃν	ὃν	1	9	29
100	3	ᾤετο	ᾤετο	1	9	29
100	3	πιστόν	πιστόν	1	9	29
100	3	οἱ	οἱ	1	9	29
100	3	εἶναι	εἶναι	1	9	29
100	3	,				
100	4	ταχὺ	ταχὺ	1	9	29
100	4	αὐτὸν	αὐτὸν	1	9	29
100	4	ηὗρε	ηὗρε	1	9	29
100	4	Κύρῳ	Κύρῳ	1	9	29
100	4	φιλαίτερον	φίλτερον	1	9	29
100	4	ἢ	ἢ	1	9	29
100	4	ἑαυτῷ	ἑαυτῷ	1	9	29
100	4	·	·	1	9	29
100	4	παρὰ	παρὰ	1	9	29
100	4	δὲ	δὲ	1	9	29
100	5	βασιλέως	βασιλέως	1	9	29
100	5	πολλοὶ	πολλοὶ	1	9	29
100	5	πρὸς	πρὸς	1	9	29
100	5	Κῦρον	Κῦρον	1	9	29
100	5	ἀπῆλθον	ἀπῆλθον	1	9	29
100	5	,	,	1	9	29
100	5	ἐπειδὴ	ἐπειδὴ	1	9	29
100	5	πολέμιοι	πολέμιοι	1	9	29
100	6	ἀλλήλοις	ἀλλήλοις	1	9	29
100	6	ἐγένοντο	ἐγένοντο	1	9	29
100	6	,	,	1	9	29
100	6	καὶ	καὶ	1	9	29
100	6	οὗτοι	οὗτοι	1	9	29
100	6	μέντοι	μέντοι	1	9	29
100	6	οἱ	οἱ	1	9	29
100	6	μάλιστα	μάλιστα	1	9	29
100	6	ὑπ'	ὑπ'	1	9	29
100	7	αὐτοῦ	αὐτοῦ	1	9	29
100	7	ἀγαπώμενοι	ἀγαπώμενοι	1	9	29
100	7	,	,	1	9	29
100	7	νομίζοντες	νομίζοντες	1	9	29
100	7	παρὰ	παρὰ	1	9	29
100	7	Κύρῳ	Κύρῳ	1	9	29
100	7	ὄντες	ὄντες	1	9	29
100	7	ἀγαθοὶ	ἀγαθοὶ	1	9	29
100	8	ἀξιωτέρας	ἀξιωτέρας	1	9	29
100	8	ἂν	ἂν	1	9	29
100	8	τιμῆς	τιμῆς	1	9	29
100	8	τυγχάνειν	τυγχάνειν	1	9	29
100	8	ἢ	ἢ	1	9	29
100	8	παρὰ	παρὰ	1	9	29
100	8	βασιλεῖ	βασιλεῖ	1	9	29
100	8	.	.	1	9	29
100	8	μέγα	μέγα	1	9	30
100	9	δὲ	δὲ	1	9	30
100	9	τεκμήριον	τεκμήριον	1	9	30
100	9	καὶ	καὶ	1	9	30
100	9	τὸ	τὸ	1	9	30
100	9	ἐν	ἐν	1	9	30
100	9	τῇ	τῇ	1	9	30
100	9	τελευτῇ	τελευτῇ	1	9	30
100	9	τοῦ	τοῦ	1	9	30
100	9	βίου	βίου	1	9	30
100	9	αὐτῷ	αὐτῷ	1	9	30
100	10	γενόμενον	γενόμενον	1	9	30
100	10	ὅτι	ὅτι	1	9	30
100	10	καὶ	καὶ	1	9	30
100	10	αὐτὸς	αὐτὸς	1	9	30
100	10	ἦν	ἦν	1	9	30
100	10	ἀγαθὸς	ἀγαθὸς	1	9	30
100	10	καὶ	καὶ	1	9	30
100	10	κρίνειν	κρίνειν	1	9	30
100	10	ὀρθῶς	ὀρθῶς	1	9	30
100	11	ἐδύνατο	ἐδύνατο	1	9	30
100	11	τοὺς	τοὺς	1	9	30
100	11	πιστοὺς	πιστοὺς	1	9	30
100	11	καὶ	καὶ	1	9	30
100	11	εὔνους	εὔνους	1	9	30
100	11	καὶ	καὶ	1	9	30
100	11	βεβαίους	βεβαίους	1	9	30
100	11	.	.	1	9	30
100	11	ἀποθνῄσκοντος	ἀποθνῄσκοντος	1	9	31
100	12	γὰρ	γὰρ	1	9	31
100	12	αὐτοῦ	αὐτοῦ	1	9	31
100	12	πάντες	πάντες	1	9	31
100	12	οἱ	οἱ	1	9	31
100	12	περὶ	περὶ	1	9	31
100	12	αὐτὸν	αὐτὸν	1	9	31
100	12	φίλοι	φίλοι	1	9	31
100	12	καὶ	καὶ	1	9	31
100	13	συντράπεζοι	συντράπεζοι	1	9	31
100	13	ἀπέθανον	ἀπέθανον	1	9	31
100	13	μαχόμενοι	μαχόμενοι	1	9	31
100	13	ὑπὲρ	ὑπὲρ	1	9	31
100	13	Κύρου	Κύρου	1	9	31
100	13	πλὴν	πλὴν	1	9	31
100	14	Ἀριαίου	Ἀριαίου	1	9	31
100	14	·	·	1	9	31
100	14	οὗτος	οὗτος	1	9	31
100	14	δὲ	δὲ	1	9	31
100	14	τεταγμένος	τεταγμένος	1	9	31
100	14	ἐτύγχανεν	ἐτύγχανεν	1	9	31
100	14	ἐπὶ	ἐπὶ	1	9	31
100	14	τῷ	τῷ	1	9	31
100	14	εὐωνύμῳ	εὐωνύμῳ	1	9	31
100	15	τοῦ	τοῦ	1	9	31
100	15	ἱππικοῦ	ἱππικοῦ	1	9	31
100	15	ἄρχων	ἄρχων	1	9	31
100	15	·	·	1	9	31
100	15	ὡς	ὡς	1	9	31
100	15	δ'	δ'	1	9	31
100	15	ᾔσθετο	ᾔσθετο	1	9	31
100	15	Κῦρον	Κῦρον	1	9	31
100	15	πεπτωκότα	πεπτωκότα	1	9	31
100	16	,	,	1	9	31
100	16	ἔφυγεν	ἔφυγεν	1	9	31
100	16	ἔχων	ἔχων	1	9	31
100	16	καὶ	καὶ	1	9	31
100	16	τὸ	τὸ	1	9	31
100	16	στράτευμα	στράτευμα	1	9	31
100	16	πᾶν	πᾶν	1	9	31
100	16	οὗ	οὗ	1	9	31
100	16	ἡγεῖτο	ἡγεῖτο	1	9	31
100	16	.	.	1	9	31
The King's troops plunder the Cyrus' camp							
100	17	ἐνταῦθα	ἐνταῦθα	1	10	1
100	17	δὴ	δὴ	1	10	1
100	17	Κύρου	Κύρου	1	10	1
100	17	ἀποτέμνεται	ἀποτέμνεται	1	10	1
100	17	ἡ	ἡ	1	10	1
100	17	κεφαλὴ	κεφαλὴ	1	10	1
100	17	καὶ	καὶ	1	10	1
100	17	ἡ	ἡ	1	10	1
100	18	χεὶρ	χεὶρ	1	10	1
100	18	ἡ	ἡ	1	10	1
100	18	δεξιά	δεξιά	1	10	1
100	18	.	.	1	10	1
100	18	βασιλεὺς	βασιλεὺς	1	10	1
100	18	δὲ	δὲ	1	10	1
				καὶ	1	10	1
				οἱ	1	10	1
				σὺν	1	10	1
				αὐτῷ	1	10	1
100	18	διώκων	διώκων	1	10	1
100	18	εἰσπίπτει	εἰσπίπτει	1	10	1
100	18	εἰς	εἰς	1	10	1
100	18	τὸ	τὸ	1	10	1
100	19	Κύρειον	Κύρειον	1	10	1
100	19	στρατόπεδον	στρατόπεδον	1	10	1
100	19	·	·	1	10	1
100	19	καὶ	καὶ	1	10	1
100	19	οἱ	οἱ	1	10	1
100	19	μὲν	μὲν	1	10	1
100	19	μετὰ	μετὰ	1	10	1
100	19	Ἀριαίου	Ἀριαίου	1	10	1
100	19	οὐκέτι	οὐκέτι	1	10	1
100	20	ἵστανται	ἵστανται	1	10	1
100	20	,	,	1	10	1
100	20	ἀλλὰ	ἀλλὰ	1	10	1
100	20	φεύγουσι	φεύγουσι	1	10	1
100	20	διὰ	διὰ	1	10	1
100	20	τοῦ	τοῦ	1	10	1
100	20	αὑτῶν	αὑτῶν	1	10	1
100	20	στρατοπέδου	στρατοπέδου	1	10	1
100	20	εἰς	εἰς	1	10	1
100	21	τὸν	τὸν	1	10	1
100	21	σταθμὸν	σταθμὸν	1	10	1
100	21	ἔνθεν	ἔνθεν	1	10	1
100	21	ὡρμῶντο	ὡρμῶντο	1	10	1
100	21	·	·	1	10	1
100	21	τέτταρες	τέτταρες	1	10	1
100	21	δ'	δ'	1	10	1
100	21	ἐλέγοντο	ἐλέγοντο	1	10	1
100	21	παρασάγγαι	παρασάγγαι	1	10	1
100	22	εἶναι	εἶναι	1	10	1
100	22	τῆς	τῆς	1	10	1
100	22	ὁδοῦ	ὁδοῦ	1	10	1
100	22	.	.	1	10	1
100	22	βασιλεὺς	βασιλεὺς	1	10	2
100	22	δὲ	δὲ	1	10	2
100	22	καὶ	καὶ	1	10	2
100	22	οἱ	οἱ	1	10	2
100	22	σὺν	σὺν	1	10	2
100	22	αὐτῷ	αὐτῷ	1	10	2
100	23	τά	τά	1	10	2
100	23	τε	τε	1	10	2
100	23	ἄλλα	ἄλλα	1	10	2
100	23	πολλὰ	πολλὰ	1	10	2
100	23	διαρπάζουσι	διαρπάζουσι	1	10	2
100	23	καὶ	καὶ	1	10	2
100	23	τὴν	τὴν	1	10	2
100	23	Φωκαΐδα	Φωκαΐδα	1	10	2
100	23	τὴν	τὴν	1	10	2
100	24	Κύρου	Κύρου	1	10	2
100	24	παλλακίδα	παλλακίδα	1	10	2
100	24	τὴν	τὴν	1	10	2
100	24	σοφὴν	σοφὴν	1	10	2
100	24	καὶ	καὶ	1	10	2
100	24	καλὴν	καλὴν	1	10	2
100	24	λεγομένην	λεγομένην	1	10	2
100	25	εἶναι	εἶναι	1	10	2
100	25	λαμβάνει	λαμβάνει	1	10	2
100	25	.	.	1	10	2
100	25	ἡ	ἡ	1	10	3
100	25	δὲ	δὲ	1	10	3
100	25	Μιλησία	Μιλησία	1	10	3
100	25	ἡ	ἡ	1	10	3
100	25	νεωτέρα	νεωτέρα	1	10	3
100	25	ληφθεῖσα	ληφθεῖσα	1	10	3
101	1	ὑπὸ	ὑπὸ	1	10	3
101	1	τῶν	τῶν	1	10	3
101	1	ἀμφὶ	ἀμφὶ	1	10	3
101	1	βασιλέα	βασιλέα	1	10	3
101	1	ἐκφεύγει	ἐκφεύγει	1	10	3
101	1	γυμνὴ	γυμνὴ	1	10	3
101	1	πρὸς	πρὸς	1	10	3
101	1	τῶν	τῶν	1	10	3
101	1	Ἑλλήνων	Ἑλλήνων	1	10	3
101	2	οἳ	οἳ	1	10	3
101	2	ἔτυχον	ἔτυχον	1	10	3
101	2	ἐν	ἐν	1	10	3
101	2	τοῖς	τοῖς	1	10	3
101	2	σκευοφόροις	σκευοφόροις	1	10	3
101	2	ὅπλα	ὅπλα	1	10	3
101	2	ἔχοντες	ἔχοντες	1	10	3
101	2	,				
101	2	καὶ	καὶ	1	10	3
101	3	ἀντιταχθέντες	ἀντιταχθέντες	1	10	3
101	3	πολλοὺς	πολλοὺς	1	10	3
101	3	μὲν	μὲν	1	10	3
101	3	τῶν	τῶν	1	10	3
101	3	ἁρπαζόντων	ἁρπαζόντων	1	10	3
101	3	ἀπέκτειναν	ἀπέκτειναν	1	10	3
101	3	,	,	1	10	3
101	4	οἱ	οἱ	1	10	3
101	4	δὲ	δὲ	1	10	3
101	4	καὶ	καὶ	1	10	3
101	4	αὐτῶν	αὐτῶν	1	10	3
101	4	ἀπέθανον	ἀπέθανον	1	10	3
101	4	·	·	1	10	3
101	4	οὐ	οὐ	1	10	3
101	4	μὴν	μὴν	1	10	3
101	4	ἔφυγόν	ἔφυγόν	1	10	3
101	4	γε	γε	1	10	3
101	4	,	,	1	10	3
101	4	ἀλλὰ	ἀλλὰ	1	10	3
101	4	καὶ	καὶ	1	10	3
101	5	ταύτην	ταύτην	1	10	3
101	5	ἔσωσαν	ἔσωσαν	1	10	3
101	5	καὶ	καὶ	1	10	3
101	5	τἄλλα	τ-	1	10	3
				ἄλλα	1	10	3
101	5	,	,	1	10	3
101	5	ὁπόσα	ὁπόσα	1	10	3
101	5	ἐντὸς	ἐντὸς	1	10	3
101	5	αὐτῶν	αὐτῶν	1	10	3
101	5	καὶ	καὶ	1	10	3
101	5	χρήματα	χρήματα	1	10	3
101	6	καὶ	καὶ	1	10	3
101	6	ἄνθρωποι	ἄνθρωποι	1	10	3
101	6	ἐγένοντο	ἐγένοντο	1	10	3
101	6	,	,	1	10	3
101	6	πάντα	πάντα	1	10	3
101	6	ἔσωσαν	ἔσωσαν	1	10	3
101	6	.	.	1	10	3
101	6	ἐνταῦθα	ἐνταῦθα	1	10	4
101	7	διέσχον	διέσχον	1	10	4
101	7	ἀλλήλων	ἀλλήλων	1	10	4
101	7	βασιλεύς	βασιλεύς	1	10	4
101	7	τε	τε	1	10	4
101	7	καὶ	καὶ	1	10	4
101	7	οἱ	οἱ	1	10	4
101	7	Ἕλληνες	Ἕλληνες	1	10	4
101	7	ὡς	ὡς	1	10	4
101	7	τριάκοντα	τριάκοντα	1	10	4
101	8	στάδια	στάδια	1	10	4
101	8	,	,	1	10	4
101	8	οἱ	οἱ	1	10	4
101	8	μὲν	μὲν	1	10	4
101	8	διώκοντες	διώκοντες	1	10	4
101	8	τοὺς	τοὺς	1	10	4
101	8	καθ'	καθ'	1	10	4
101	8	αὑτοὺς	αὑτοὺς	1	10	4
101	8	ὡς	ὡς	1	10	4
101	9	πάντας	πάντας	1	10	4
101	9	νικῶντες	νικῶντες	1	10	4
101	9	,	,	1	10	4
101	9	οἱ	οἱ	1	10	4
101	9	δ'	δ'	1	10	4
101	9	ἁρπάζοντες	ἁρπάζοντες	1	10	4
101	9	ὡς	ὡς	1	10	4
